case_num,model_type,policy,oracle_non_deployable,repetition,concept_indices_in_query_order
366,hard,random_error_oracle,1,4,"[0,6]"
368,hard,random_error_oracle,1,4,[1]
371,hard,random_error_oracle,1,4,[5]
372,hard,random_error_oracle,1,4,[]
374,hard,random_error_oracle,1,4,[1]
375,hard,random_error_oracle,1,4,"[0,1,6]"
377,hard,random_error_oracle,1,4,[6]
378,hard,random_error_oracle,1,4,"[3,5,1,2]"
380,hard,random_error_oracle,1,4,"[3,2,6,5]"
381,hard,random_error_oracle,1,4,"[5,4,0]"
382,hard,random_error_oracle,1,4,[]
383,hard,random_error_oracle,1,4,[]
384,hard,random_error_oracle,1,4,[]
385,hard,random_error_oracle,1,4,[1]
386,hard,random_error_oracle,1,4,[5]
387,hard,random_error_oracle,1,4,[]
389,hard,random_error_oracle,1,4,[1]
390,hard,random_error_oracle,1,4,"[6,1,0]"
391,hard,random_error_oracle,1,4,"[5,3]"
392,hard,random_error_oracle,1,4,[]
393,hard,random_error_oracle,1,4,[]
394,hard,random_error_oracle,1,4,[0]
396,hard,random_error_oracle,1,4,[]
397,hard,random_error_oracle,1,4,[]
398,hard,random_error_oracle,1,4,"[1,4]"
399,hard,random_error_oracle,1,4,[]
401,hard,random_error_oracle,1,4,"[1,5]"
402,hard,random_error_oracle,1,4,[]
403,hard,random_error_oracle,1,4,[]
404,hard,random_error_oracle,1,4,[5]
405,hard,random_error_oracle,1,4,[]
406,hard,random_error_oracle,1,4,"[1,5]"
407,hard,random_error_oracle,1,4,[2]
409,hard,random_error_oracle,1,4,[1]
410,hard,random_error_oracle,1,4,"[5,6]"
411,hard,random_error_oracle,1,4,[]
412,hard,random_error_oracle,1,4,[]
414,hard,random_error_oracle,1,4,[1]
416,hard,random_error_oracle,1,4,[]
417,hard,random_error_oracle,1,4,"[6,5,1,2]"
418,hard,random_error_oracle,1,4,"[1,6,0]"
419,hard,random_error_oracle,1,4,"[0,6,5]"
420,hard,random_error_oracle,1,4,[]
421,hard,random_error_oracle,1,4,[1]
422,hard,random_error_oracle,1,4,[5]
423,hard,random_error_oracle,1,4,[]
424,hard,random_error_oracle,1,4,[0]
425,hard,random_error_oracle,1,4,[]
428,hard,random_error_oracle,1,4,"[5,0]"
429,hard,random_error_oracle,1,4,[]
430,hard,random_error_oracle,1,4,"[5,0]"
431,hard,random_error_oracle,1,4,[]
432,hard,random_error_oracle,1,4,"[2,5]"
433,hard,random_error_oracle,1,4,[]
434,hard,random_error_oracle,1,4,[5]
435,hard,random_error_oracle,1,4,[0]
437,hard,random_error_oracle,1,4,"[2,5]"
439,hard,random_error_oracle,1,4,[5]
44,hard,random_error_oracle,1,4,[2]
440,hard,random_error_oracle,1,4,"[1,5,0]"
444,hard,random_error_oracle,1,4,[]
445,hard,random_error_oracle,1,4,[]
446,hard,random_error_oracle,1,4,[]
447,hard,random_error_oracle,1,4,[]
448,hard,random_error_oracle,1,4,[]
449,hard,random_error_oracle,1,4,[]
45,hard,random_error_oracle,1,4,[3]
450,hard,random_error_oracle,1,4,[]
451,hard,random_error_oracle,1,4,[]
452,hard,random_error_oracle,1,4,"[1,4]"
453,hard,random_error_oracle,1,4,[]
454,hard,random_error_oracle,1,4,[]
455,hard,random_error_oracle,1,4,"[4,3]"
456,hard,random_error_oracle,1,4,[1]
457,hard,random_error_oracle,1,4,[]
458,hard,random_error_oracle,1,4,[]
459,hard,random_error_oracle,1,4,[5]
46,hard,random_error_oracle,1,4,[]
460,hard,random_error_oracle,1,4,[1]
461,hard,random_error_oracle,1,4,[]
463,hard,random_error_oracle,1,4,"[5,2,3]"
464,hard,random_error_oracle,1,4,[0]
465,hard,random_error_oracle,1,4,"[5,1,4]"
466,hard,random_error_oracle,1,4,[]
467,hard,random_error_oracle,1,4,"[4,6]"
469,hard,random_error_oracle,1,4,[1]
47,hard,random_error_oracle,1,4,[]
470,hard,random_error_oracle,1,4,"[3,5]"
471,hard,random_error_oracle,1,4,[]
472,hard,random_error_oracle,1,4,"[1,3]"
475,hard,random_error_oracle,1,4,[]
476,hard,random_error_oracle,1,4,[3]
477,hard,random_error_oracle,1,4,[]
478,hard,random_error_oracle,1,4,"[5,6]"
479,hard,random_error_oracle,1,4,[]
480,hard,random_error_oracle,1,4,"[5,2,3]"
482,hard,random_error_oracle,1,4,[3]
484,hard,random_error_oracle,1,4,[0]
486,hard,random_error_oracle,1,4,"[4,2,0,1]"
487,hard,random_error_oracle,1,4,[5]
488,hard,random_error_oracle,1,4,[]
489,hard,random_error_oracle,1,4,[]
49,hard,random_error_oracle,1,4,[]
490,hard,random_error_oracle,1,4,[5]
491,hard,random_error_oracle,1,4,"[1,0]"
492,hard,random_error_oracle,1,4,[2]
493,hard,random_error_oracle,1,4,[0]
495,hard,random_error_oracle,1,4,[0]
496,hard,random_error_oracle,1,4,"[1,5,2]"
497,hard,random_error_oracle,1,4,"[4,2]"
498,hard,random_error_oracle,1,4,"[3,4]"
50,hard,random_error_oracle,1,4,"[5,4,2]"
500,hard,random_error_oracle,1,4,[]
502,hard,random_error_oracle,1,4,[2]
503,hard,random_error_oracle,1,4,[5]
504,hard,random_error_oracle,1,4,[]
506,hard,random_error_oracle,1,4,[]
507,hard,random_error_oracle,1,4,[]
508,hard,random_error_oracle,1,4,[]
510,hard,random_error_oracle,1,4,[]
511,hard,random_error_oracle,1,4,[]
512,hard,random_error_oracle,1,4,[]
513,hard,random_error_oracle,1,4,[1]
514,hard,random_error_oracle,1,4,[]
515,hard,random_error_oracle,1,4,[]
516,hard,random_error_oracle,1,4,[5]
517,hard,random_error_oracle,1,4,"[6,0,5,2,1]"
519,hard,random_error_oracle,1,4,[]
52,hard,random_error_oracle,1,4,[3]
520,hard,random_error_oracle,1,4,[5]
521,hard,random_error_oracle,1,4,"[2,4,3]"
522,hard,random_error_oracle,1,4,"[2,4,0]"
523,hard,random_error_oracle,1,4,[4]
524,hard,random_error_oracle,1,4,[]
526,hard,random_error_oracle,1,4,"[1,6]"
527,hard,random_error_oracle,1,4,[]
528,hard,random_error_oracle,1,4,"[4,3]"
529,hard,random_error_oracle,1,4,"[4,2,3]"
53,hard,random_error_oracle,1,4,[3]
530,hard,random_error_oracle,1,4,[]
531,hard,random_error_oracle,1,4,[]
532,hard,random_error_oracle,1,4,"[6,4]"
54,hard,random_error_oracle,1,4,[2]
55,hard,random_error_oracle,1,4,[3]
56,hard,random_error_oracle,1,4,[2]
57,hard,random_error_oracle,1,4,[2]
577,hard,random_error_oracle,1,4,"[6,5]"
578,hard,random_error_oracle,1,4,[]
579,hard,random_error_oracle,1,4,[4]
58,hard,random_error_oracle,1,4,"[3,2,5]"
580,hard,random_error_oracle,1,4,"[5,0]"
581,hard,random_error_oracle,1,4,[1]
583,hard,random_error_oracle,1,4,"[3,2]"
585,hard,random_error_oracle,1,4,"[6,3,1]"
586,hard,random_error_oracle,1,4,"[0,5]"
587,hard,random_error_oracle,1,4,"[6,2]"
588,hard,random_error_oracle,1,4,"[6,1,2]"
589,hard,random_error_oracle,1,4,"[2,5,6]"
59,hard,random_error_oracle,1,4,[2]
590,hard,random_error_oracle,1,4,"[0,1,2,6]"
591,hard,random_error_oracle,1,4,[0]
592,hard,random_error_oracle,1,4,"[0,1,3]"
593,hard,random_error_oracle,1,4,"[2,5,0,6]"
594,hard,random_error_oracle,1,4,"[4,2]"
595,hard,random_error_oracle,1,4,"[1,5,0]"
596,hard,random_error_oracle,1,4,"[1,0]"
597,hard,random_error_oracle,1,4,"[1,0,6]"
598,hard,random_error_oracle,1,4,[]
599,hard,random_error_oracle,1,4,"[4,0]"
60,hard,random_error_oracle,1,4,[]
601,hard,random_error_oracle,1,4,"[5,0,1]"
604,hard,random_error_oracle,1,4,"[3,1]"
605,hard,random_error_oracle,1,4,[6]
606,hard,random_error_oracle,1,4,"[0,2,5]"
607,hard,random_error_oracle,1,4,[6]
608,hard,random_error_oracle,1,4,"[3,1]"
609,hard,random_error_oracle,1,4,"[5,0]"
61,hard,random_error_oracle,1,4,[3]
610,hard,random_error_oracle,1,4,"[6,2]"
611,hard,random_error_oracle,1,4,"[6,2,5,0]"
612,hard,random_error_oracle,1,4,"[2,5,6]"
613,hard,random_error_oracle,1,4,"[5,6,1]"
615,hard,random_error_oracle,1,4,"[6,0]"
616,hard,random_error_oracle,1,4,"[2,0,6]"
618,hard,random_error_oracle,1,4,[6]
619,hard,random_error_oracle,1,4,"[2,5,4,3,6,0]"
62,hard,random_error_oracle,1,4,[6]
620,hard,random_error_oracle,1,4,"[0,5]"
621,hard,random_error_oracle,1,4,"[2,1,6]"
622,hard,random_error_oracle,1,4,[5]
623,hard,random_error_oracle,1,4,"[6,0]"
624,hard,random_error_oracle,1,4,"[5,1]"
625,hard,random_error_oracle,1,4,"[2,0]"
626,hard,random_error_oracle,1,4,"[5,2]"
629,hard,random_error_oracle,1,4,"[3,5,0]"
63,hard,random_error_oracle,1,4,"[3,2]"
630,hard,random_error_oracle,1,4,[5]
631,hard,random_error_oracle,1,4,[]
633,hard,random_error_oracle,1,4,"[0,5,2,6]"
634,hard,random_error_oracle,1,4,[5]
635,hard,random_error_oracle,1,4,"[3,0,6]"
636,hard,random_error_oracle,1,4,"[0,5,6,2]"
637,hard,random_error_oracle,1,4,[0]
638,hard,random_error_oracle,1,4,"[5,6,1]"
639,hard,random_error_oracle,1,4,"[0,6]"
640,hard,random_error_oracle,1,4,"[5,0]"
641,hard,random_error_oracle,1,4,[]
642,hard,random_error_oracle,1,4,[2]
643,hard,random_error_oracle,1,4,"[6,2]"
645,hard,random_error_oracle,1,4,"[4,1,3]"
646,hard,random_error_oracle,1,4,[3]
647,hard,random_error_oracle,1,4,"[4,2,1]"
648,hard,random_error_oracle,1,4,[]
652,hard,random_error_oracle,1,4,[1]
653,hard,random_error_oracle,1,4,"[5,2]"
654,hard,random_error_oracle,1,4,[1]
655,hard,random_error_oracle,1,4,"[3,0]"
656,hard,random_error_oracle,1,4,[2]
657,hard,random_error_oracle,1,4,[]
659,hard,random_error_oracle,1,4,"[2,5]"
66,hard,random_error_oracle,1,4,"[3,5,6,0]"
660,hard,random_error_oracle,1,4,"[6,2]"
661,hard,random_error_oracle,1,4,[]
662,hard,random_error_oracle,1,4,"[6,5,1]"
663,hard,random_error_oracle,1,4,"[0,1]"
664,hard,random_error_oracle,1,4,"[5,6,1,0]"
665,hard,random_error_oracle,1,4,"[6,5,1,0,2]"
666,hard,random_error_oracle,1,4,"[0,6,5,1]"
667,hard,random_error_oracle,1,4,[1]
668,hard,random_error_oracle,1,4,"[3,2,6]"
669,hard,random_error_oracle,1,4,"[6,2]"
67,hard,random_error_oracle,1,4,[]
670,hard,random_error_oracle,1,4,[]
671,hard,random_error_oracle,1,4,[6]
672,hard,random_error_oracle,1,4,[1]
673,hard,random_error_oracle,1,4,"[0,5]"
675,hard,random_error_oracle,1,4,"[0,2]"
676,hard,random_error_oracle,1,4,[3]
677,hard,random_error_oracle,1,4,"[0,5,1,6]"
678,hard,random_error_oracle,1,4,"[2,4]"
679,hard,random_error_oracle,1,4,"[2,6]"
680,hard,random_error_oracle,1,4,"[2,6,0]"
681,hard,random_error_oracle,1,4,"[0,5]"
682,hard,random_error_oracle,1,4,"[6,2,4]"
683,hard,random_error_oracle,1,4,[2]
685,hard,random_error_oracle,1,4,[]
687,hard,random_error_oracle,1,4,[5]
688,hard,random_error_oracle,1,4,[6]
689,hard,random_error_oracle,1,4,"[0,6,2,4]"
690,hard,random_error_oracle,1,4,"[0,3,6,1]"
691,hard,random_error_oracle,1,4,[6]
693,hard,random_error_oracle,1,4,[5]
694,hard,random_error_oracle,1,4,[0]
695,hard,random_error_oracle,1,4,"[5,2,6]"
696,hard,random_error_oracle,1,4,"[2,5,4]"
699,hard,random_error_oracle,1,4,"[5,2,1,6]"
70,hard,random_error_oracle,1,4,"[3,2]"
700,hard,random_error_oracle,1,4,"[3,0]"
701,hard,random_error_oracle,1,4,"[3,0,1]"
702,hard,random_error_oracle,1,4,"[4,6]"
704,hard,random_error_oracle,1,4,"[1,3,2]"
705,hard,random_error_oracle,1,4,"[6,0,3]"
706,hard,random_error_oracle,1,4,"[5,0]"
707,hard,random_error_oracle,1,4,"[0,6]"
709,hard,random_error_oracle,1,4,"[2,3]"
710,hard,random_error_oracle,1,4,"[1,2,6]"
711,hard,random_error_oracle,1,4,"[5,6,0,2,3]"
713,hard,random_error_oracle,1,4,[]
714,hard,random_error_oracle,1,4,"[0,2,5,6]"
718,hard,random_error_oracle,1,4,[]
72,hard,random_error_oracle,1,4,[]
722,hard,random_error_oracle,1,4,"[2,5]"
723,hard,random_error_oracle,1,4,"[1,6,0]"
724,hard,random_error_oracle,1,4,"[1,3,5,0]"
725,hard,random_error_oracle,1,4,"[5,0,2,6]"
727,hard,random_error_oracle,1,4,"[5,1]"
728,hard,random_error_oracle,1,4,"[0,3]"
729,hard,random_error_oracle,1,4,"[4,6]"
73,hard,random_error_oracle,1,4,[]
730,hard,random_error_oracle,1,4,[5]
731,hard,random_error_oracle,1,4,"[2,6,5,0]"
732,hard,random_error_oracle,1,4,"[6,2,0]"
733,hard,random_error_oracle,1,4,"[1,0]"
734,hard,random_error_oracle,1,4,[4]
735,hard,random_error_oracle,1,4,"[0,6,5,2]"
736,hard,random_error_oracle,1,4,"[6,2,5]"
737,hard,random_error_oracle,1,4,"[0,5,2]"
739,hard,random_error_oracle,1,4,"[0,5]"
74,hard,random_error_oracle,1,4,[6]
740,hard,random_error_oracle,1,4,[1]
741,hard,random_error_oracle,1,4,"[6,0]"
744,hard,random_error_oracle,1,4,"[2,0,3,1]"
746,hard,random_error_oracle,1,4,"[0,4,2]"
747,hard,random_error_oracle,1,4,[0]
748,hard,random_error_oracle,1,4,"[1,2,4]"
75,hard,random_error_oracle,1,4,[]
750,hard,random_error_oracle,1,4,"[4,6,5,2]"
751,hard,random_error_oracle,1,4,[]
752,hard,random_error_oracle,1,4,"[6,1]"
754,hard,random_error_oracle,1,4,[4]
757,hard,random_error_oracle,1,4,[5]
758,hard,random_error_oracle,1,4,[]
759,hard,random_error_oracle,1,4,"[1,4]"
760,hard,random_error_oracle,1,4,[]
762,hard,random_error_oracle,1,4,"[1,2]"
763,hard,random_error_oracle,1,4,"[1,3]"
764,hard,random_error_oracle,1,4,"[1,0]"
765,hard,random_error_oracle,1,4,[2]
766,hard,random_error_oracle,1,4,"[6,0,1,2,4]"
767,hard,random_error_oracle,1,4,"[1,3]"
768,hard,random_error_oracle,1,4,"[3,0,4]"
769,hard,random_error_oracle,1,4,"[1,0]"
77,hard,random_error_oracle,1,4,[]
770,hard,random_error_oracle,1,4,"[6,5,4]"
771,hard,random_error_oracle,1,4,"[4,0]"
772,hard,random_error_oracle,1,4,[4]
773,hard,random_error_oracle,1,4,"[2,0,6]"
775,hard,random_error_oracle,1,4,"[2,6,5]"
776,hard,random_error_oracle,1,4,"[2,0,1]"
777,hard,random_error_oracle,1,4,[2]
778,hard,random_error_oracle,1,4,"[5,6]"
779,hard,random_error_oracle,1,4,"[1,6,0]"
78,hard,random_error_oracle,1,4,[6]
780,hard,random_error_oracle,1,4,[]
782,hard,random_error_oracle,1,4,[]
783,hard,random_error_oracle,1,4,[]
784,hard,random_error_oracle,1,4,[6]
785,hard,random_error_oracle,1,4,[2]
786,hard,random_error_oracle,1,4,[3]
787,hard,random_error_oracle,1,4,[2]
789,hard,random_error_oracle,1,4,"[3,0,1,4]"
79,hard,random_error_oracle,1,4,[]
791,hard,random_error_oracle,1,4,"[2,5]"
792,hard,random_error_oracle,1,4,"[4,6]"
794,hard,random_error_oracle,1,4,[]
795,hard,random_error_oracle,1,4,"[3,4,1]"
797,hard,random_error_oracle,1,4,"[4,0]"
799,hard,random_error_oracle,1,4,"[2,4,0,1]"
80,hard,random_error_oracle,1,4,[]
800,hard,random_error_oracle,1,4,[]
801,hard,random_error_oracle,1,4,"[0,5,6,4]"
802,hard,random_error_oracle,1,4,[6]
804,hard,random_error_oracle,1,4,"[1,5,3]"
805,hard,random_error_oracle,1,4,"[6,2,1]"
806,hard,random_error_oracle,1,4,"[4,0]"
807,hard,random_error_oracle,1,4,"[2,1,6,0]"
808,hard,random_error_oracle,1,4,"[6,4]"
809,hard,random_error_oracle,1,4,"[1,3,2,0,4]"
810,hard,random_error_oracle,1,4,[5]
811,hard,random_error_oracle,1,4,[5]
812,hard,random_error_oracle,1,4,"[1,2,3]"
813,hard,random_error_oracle,1,4,[]
815,hard,random_error_oracle,1,4,"[2,0,6,3]"
816,hard,random_error_oracle,1,4,[6]
817,hard,random_error_oracle,1,4,[4]
818,hard,random_error_oracle,1,4,[0]
819,hard,random_error_oracle,1,4,[6]
82,hard,random_error_oracle,1,4,[2]
820,hard,random_error_oracle,1,4,[2]
821,hard,random_error_oracle,1,4,[6]
822,hard,random_error_oracle,1,4,"[6,4,3,5]"
83,hard,random_error_oracle,1,4,[]
853,hard,random_error_oracle,1,4,"[3,1,6]"
854,hard,random_error_oracle,1,4,[1]
855,hard,random_error_oracle,1,4,[2]
856,hard,random_error_oracle,1,4,[6]
857,hard,random_error_oracle,1,4,"[5,1]"
858,hard,random_error_oracle,1,4,"[5,0]"
859,hard,random_error_oracle,1,4,"[5,2]"
860,hard,random_error_oracle,1,4,"[5,0,6]"
861,hard,random_error_oracle,1,4,[]
862,hard,random_error_oracle,1,4,"[0,6]"
863,hard,random_error_oracle,1,4,[]
864,hard,random_error_oracle,1,4,"[5,0,3,6]"
865,hard,random_error_oracle,1,4,"[3,6,0]"
868,hard,random_error_oracle,1,4,[]
869,hard,random_error_oracle,1,4,[]
87,hard,random_error_oracle,1,4,[5]
870,hard,random_error_oracle,1,4,"[5,2,0]"
871,hard,random_error_oracle,1,4,[]
872,hard,random_error_oracle,1,4,"[0,2,5,6]"
873,hard,random_error_oracle,1,4,[3]
874,hard,random_error_oracle,1,4,"[6,1,0,3,4]"
875,hard,random_error_oracle,1,4,"[0,2,3]"
876,hard,random_error_oracle,1,4,[1]
877,hard,random_error_oracle,1,4,[2]
879,hard,random_error_oracle,1,4,"[3,0]"
88,hard,random_error_oracle,1,4,"[6,2,1,0]"
880,hard,random_error_oracle,1,4,[]
882,hard,random_error_oracle,1,4,[]
884,hard,random_error_oracle,1,4,"[2,5,6]"
885,hard,random_error_oracle,1,4,"[2,0,4]"
886,hard,random_error_oracle,1,4,"[0,3,5]"
887,hard,random_error_oracle,1,4,"[5,1]"
888,hard,random_error_oracle,1,4,[6]
889,hard,random_error_oracle,1,4,[5]
89,hard,random_error_oracle,1,4,[]
890,hard,random_error_oracle,1,4,"[2,6,0]"
891,hard,random_error_oracle,1,4,"[0,2]"
892,hard,random_error_oracle,1,4,"[6,0]"
893,hard,random_error_oracle,1,4,[2]
895,hard,random_error_oracle,1,4,"[5,6,4,2]"
896,hard,random_error_oracle,1,4,"[3,1]"
898,hard,random_error_oracle,1,4,"[6,0,5,2]"
899,hard,random_error_oracle,1,4,[5]
900,hard,random_error_oracle,1,4,[5]
901,hard,random_error_oracle,1,4,"[2,3,0,5]"
902,hard,random_error_oracle,1,4,"[3,6]"
903,hard,random_error_oracle,1,4,[]
904,hard,random_error_oracle,1,4,[]
905,hard,random_error_oracle,1,4,"[6,5]"
907,hard,random_error_oracle,1,4,[6]
908,hard,random_error_oracle,1,4,[2]
909,hard,random_error_oracle,1,4,[2]
91,hard,random_error_oracle,1,4,[1]
910,hard,random_error_oracle,1,4,"[2,6]"
912,hard,random_error_oracle,1,4,"[6,0]"
914,hard,random_error_oracle,1,4,"[5,3]"
915,hard,random_error_oracle,1,4,"[6,3,4,2,0,5]"
916,hard,random_error_oracle,1,4,"[6,5,2,0]"
917,hard,random_error_oracle,1,4,"[5,2]"
918,hard,random_error_oracle,1,4,"[6,1,2]"
919,hard,random_error_oracle,1,4,"[6,5,1]"
92,hard,random_error_oracle,1,4,[]
920,hard,random_error_oracle,1,4,[5]
921,hard,random_error_oracle,1,4,"[0,3,5]"
922,hard,random_error_oracle,1,4,"[2,6]"
923,hard,random_error_oracle,1,4,"[1,3,4,5,2]"
924,hard,random_error_oracle,1,4,"[1,3,6]"
925,hard,random_error_oracle,1,4,"[1,5]"
928,hard,random_error_oracle,1,4,[3]
93,hard,random_error_oracle,1,4,[5]
930,hard,random_error_oracle,1,4,[]
931,hard,random_error_oracle,1,4,"[3,1]"
932,hard,random_error_oracle,1,4,[]
933,hard,random_error_oracle,1,4,[]
935,hard,random_error_oracle,1,4,"[5,0,2,1,3,6,4]"
936,hard,random_error_oracle,1,4,[]
95,hard,random_error_oracle,1,4,[5]
96,hard,random_error_oracle,1,4,"[3,2]"
98,hard,random_error_oracle,1,4,"[0,2,5]"
99,hard,random_error_oracle,1,4,"[2,5]"
100,hard,random_error_oracle,1,5,"[5,1]"
1011,hard,random_error_oracle,1,5,"[5,2]"
102,hard,random_error_oracle,1,5,[2]
103,hard,random_error_oracle,1,5,[1]
104,hard,random_error_oracle,1,5,[4]
105,hard,random_error_oracle,1,5,"[2,6,0]"
106,hard,random_error_oracle,1,5,"[2,5]"
107,hard,random_error_oracle,1,5,"[5,4,3]"
109,hard,random_error_oracle,1,5,[]
110,hard,random_error_oracle,1,5,[]
111,hard,random_error_oracle,1,5,[]
112,hard,random_error_oracle,1,5,[]
115,hard,random_error_oracle,1,5,[]
116,hard,random_error_oracle,1,5,[]
117,hard,random_error_oracle,1,5,[]
118,hard,random_error_oracle,1,5,[1]
119,hard,random_error_oracle,1,5,[]
122,hard,random_error_oracle,1,5,"[6,5]"
123,hard,random_error_oracle,1,5,"[0,6]"
124,hard,random_error_oracle,1,5,"[6,5]"
125,hard,random_error_oracle,1,5,"[0,1,5,6]"
126,hard,random_error_oracle,1,5,"[4,5]"
128,hard,random_error_oracle,1,5,[]
129,hard,random_error_oracle,1,5,"[6,0,5]"
130,hard,random_error_oracle,1,5,"[5,6,0]"
131,hard,random_error_oracle,1,5,[1]
133,hard,random_error_oracle,1,5,"[5,6,0,1]"
135,hard,random_error_oracle,1,5,[5]
136,hard,random_error_oracle,1,5,"[5,1,0]"
137,hard,random_error_oracle,1,5,[0]
138,hard,random_error_oracle,1,5,"[1,5]"
139,hard,random_error_oracle,1,5,"[6,2]"
141,hard,random_error_oracle,1,5,"[6,1]"
142,hard,random_error_oracle,1,5,"[1,6]"
143,hard,random_error_oracle,1,5,"[1,5]"
144,hard,random_error_oracle,1,5,[5]
145,hard,random_error_oracle,1,5,[]
146,hard,random_error_oracle,1,5,[]
148,hard,random_error_oracle,1,5,[2]
149,hard,random_error_oracle,1,5,[]
150,hard,random_error_oracle,1,5,[]
151,hard,random_error_oracle,1,5,[]
153,hard,random_error_oracle,1,5,[]
154,hard,random_error_oracle,1,5,[]
155,hard,random_error_oracle,1,5,[1]
156,hard,random_error_oracle,1,5,[2]
157,hard,random_error_oracle,1,5,[]
159,hard,random_error_oracle,1,5,[]
160,hard,random_error_oracle,1,5,[6]
161,hard,random_error_oracle,1,5,[1]
163,hard,random_error_oracle,1,5,[1]
165,hard,random_error_oracle,1,5,"[5,1]"
166,hard,random_error_oracle,1,5,[]
167,hard,random_error_oracle,1,5,[]
168,hard,random_error_oracle,1,5,[]
169,hard,random_error_oracle,1,5,[]
170,hard,random_error_oracle,1,5,[1]
172,hard,random_error_oracle,1,5,[2]
173,hard,random_error_oracle,1,5,[5]
174,hard,random_error_oracle,1,5,[]
175,hard,random_error_oracle,1,5,[0]
176,hard,random_error_oracle,1,5,[]
177,hard,random_error_oracle,1,5,"[6,5,1]"
178,hard,random_error_oracle,1,5,[]
179,hard,random_error_oracle,1,5,[]
181,hard,random_error_oracle,1,5,[]
182,hard,random_error_oracle,1,5,[]
183,hard,random_error_oracle,1,5,"[3,1,5]"
184,hard,random_error_oracle,1,5,[]
185,hard,random_error_oracle,1,5,[]
186,hard,random_error_oracle,1,5,[]
188,hard,random_error_oracle,1,5,[]
189,hard,random_error_oracle,1,5,[]
190,hard,random_error_oracle,1,5,"[5,6]"
192,hard,random_error_oracle,1,5,[5]
193,hard,random_error_oracle,1,5,[]
194,hard,random_error_oracle,1,5,"[1,6]"
195,hard,random_error_oracle,1,5,[1]
196,hard,random_error_oracle,1,5,[]
197,hard,random_error_oracle,1,5,[]
198,hard,random_error_oracle,1,5,[6]
200,hard,random_error_oracle,1,5,[]
201,hard,random_error_oracle,1,5,[1]
203,hard,random_error_oracle,1,5,"[2,6,1,0]"
204,hard,random_error_oracle,1,5,"[0,5]"
207,hard,random_error_oracle,1,5,[]
208,hard,random_error_oracle,1,5,[]
209,hard,random_error_oracle,1,5,[]
210,hard,random_error_oracle,1,5,[]
211,hard,random_error_oracle,1,5,"[2,1]"
212,hard,random_error_oracle,1,5,[]
213,hard,random_error_oracle,1,5,[]
214,hard,random_error_oracle,1,5,[5]
215,hard,random_error_oracle,1,5,[]
216,hard,random_error_oracle,1,5,[5]
217,hard,random_error_oracle,1,5,"[2,5]"
218,hard,random_error_oracle,1,5,[]
219,hard,random_error_oracle,1,5,[]
220,hard,random_error_oracle,1,5,[]
222,hard,random_error_oracle,1,5,"[6,5]"
223,hard,random_error_oracle,1,5,[2]
224,hard,random_error_oracle,1,5,[]
225,hard,random_error_oracle,1,5,[]
226,hard,random_error_oracle,1,5,[0]
227,hard,random_error_oracle,1,5,[2]
229,hard,random_error_oracle,1,5,[1]
231,hard,random_error_oracle,1,5,"[1,2,5]"
232,hard,random_error_oracle,1,5,[0]
233,hard,random_error_oracle,1,5,[]
236,hard,random_error_oracle,1,5,"[5,1]"
237,hard,random_error_oracle,1,5,[1]
239,hard,random_error_oracle,1,5,"[5,1]"
240,hard,random_error_oracle,1,5,[5]
241,hard,random_error_oracle,1,5,"[1,0,6,2]"
242,hard,random_error_oracle,1,5,[1]
243,hard,random_error_oracle,1,5,[5]
244,hard,random_error_oracle,1,5,[]
245,hard,random_error_oracle,1,5,[5]
246,hard,random_error_oracle,1,5,"[1,0]"
247,hard,random_error_oracle,1,5,[1]
248,hard,random_error_oracle,1,5,"[5,2]"
249,hard,random_error_oracle,1,5,"[5,2]"
250,hard,random_error_oracle,1,5,[2]
251,hard,random_error_oracle,1,5,"[5,1,6]"
252,hard,random_error_oracle,1,5,"[5,2]"
253,hard,random_error_oracle,1,5,[1]
254,hard,random_error_oracle,1,5,[]
255,hard,random_error_oracle,1,5,[]
257,hard,random_error_oracle,1,5,[0]
258,hard,random_error_oracle,1,5,"[1,6,2]"
259,hard,random_error_oracle,1,5,[]
263,hard,random_error_oracle,1,5,"[4,0]"
264,hard,random_error_oracle,1,5,"[1,5,6]"
265,hard,random_error_oracle,1,5,[]
267,hard,random_error_oracle,1,5,"[6,5]"
268,hard,random_error_oracle,1,5,[0]
269,hard,random_error_oracle,1,5,[]
270,hard,random_error_oracle,1,5,[]
271,hard,random_error_oracle,1,5,"[2,0,5]"
272,hard,random_error_oracle,1,5,[]
273,hard,random_error_oracle,1,5,[0]
274,hard,random_error_oracle,1,5,[]
275,hard,random_error_oracle,1,5,"[2,0]"
276,hard,random_error_oracle,1,5,[4]
277,hard,random_error_oracle,1,5,[]
278,hard,random_error_oracle,1,5,[1]
279,hard,random_error_oracle,1,5,[5]
280,hard,random_error_oracle,1,5,"[6,5]"
281,hard,random_error_oracle,1,5,[]
282,hard,random_error_oracle,1,5,"[1,2,5]"
283,hard,random_error_oracle,1,5,[]
284,hard,random_error_oracle,1,5,[1]
285,hard,random_error_oracle,1,5,[]
286,hard,random_error_oracle,1,5,[1]
288,hard,random_error_oracle,1,5,"[6,5,3,2,1]"
290,hard,random_error_oracle,1,5,[]
292,hard,random_error_oracle,1,5,"[5,0]"
293,hard,random_error_oracle,1,5,[]
294,hard,random_error_oracle,1,5,[]
295,hard,random_error_oracle,1,5,[]
