column,raw_value,count,missing_kind
clinic,FAL/Fal019.jpg,1,
clinic,FAL/Fal021.jpg,1,
clinic,FAL/Fal023.jpg,1,
clinic,FAL/Fal035.jpg,1,
clinic,FAL/Fal037.jpg,1,
clinic,FAL/Fal041.jpg,1,
clinic,FAL/Fal043.jpg,1,
clinic,FAL/Fal047.jpg,1,
clinic,FAL/Fal049.jpg,1,
clinic,FAL/Fal053.jpg,1,
clinic,FAL/Fal063.jpg,1,
clinic,FAL/Fal065.jpg,1,
clinic,FAL/Fal069.jpg,1,
clinic,FAL/Fal071.jpg,1,
clinic,FAL/Fal077.jpg,1,
clinic,FAL/Fal089.jpg,1,
clinic,FAL/Fal093.jpg,1,
clinic,FAL/Fal095.jpg,1,
clinic,FAL/Fal099.jpg,1,
clinic,FBL/FBL003.JPG,1,
clinic,FBL/FBL009.JPG,1,
clinic,FBL/FBL031.JPG,1,
clinic,FBL/FBL043.JPG,1,
clinic,FBL/FBL047.JPG,1,
clinic,FBL/FBL061.JPG,1,
clinic,FBL/FBL071.JPG,1,
clinic,FBL/Fbl001.jpg,1,
clinic,FBL/Fbl005.jpg,1,
clinic,FBL/Fbl011.jpg,1,
clinic,FBL/Fbl017.jpg,1,
clinic,FBL/Fbl019.jpg,1,
clinic,FBL/Fbl021.jpg,1,
clinic,FBL/Fbl023.jpg,1,
clinic,FBL/Fbl025.jpg,1,
clinic,FBL/Fbl027.jpg,1,
clinic,FBL/Fbl029.jpg,1,
clinic,FBL/Fbl035.jpg,1,
clinic,FBL/Fbl037.jpg,1,
clinic,FBL/Fbl039.jpg,1,
clinic,FBL/Fbl041.jpg,1,
clinic,FBL/Fbl045.jpg,1,
clinic,FBL/Fbl049.jpg,1,
clinic,FBL/Fbl053.jpg,1,
clinic,FBL/Fbl055.jpg,1,
clinic,FBL/Fbl057.jpg,1,
clinic,FBL/Fbl063.jpg,1,
clinic,FBL/Fbl065.jpg,1,
clinic,FBL/Fbl067.jpg,1,
clinic,FBL/Fbl073.jpg,1,
clinic,FBL/Fbl075.jpg,1,
clinic,FBL/Fbl079.jpg,1,
clinic,FBL/Fbl081.jpg,1,
clinic,FBL/Fbl087.jpg,1,
clinic,FBL/Fbl089.jpg,1,
clinic,FBL/Fbl091.jpg,1,
clinic,FBL/Fbl093.jpg,1,
clinic,FBL/Fbl097.jpg,1,
clinic,FCL/FCL011.JPG,1,
clinic,FCL/FCL017.JPG,1,
clinic,FCL/FCL021.JPG,1,
clinic,FCL/FCL023.JPG,1,
clinic,FCL/FCL025.JPG,1,
clinic,FCL/FCL031.JPG,1,
clinic,FCL/FCL037.JPG,1,
clinic,FCL/FCL047.JPG,1,
clinic,FCL/FCL053.JPG,1,
clinic,FCL/FCL067.JPG,1,
clinic,FCL/FCL069.JPG,1,
clinic,FCL/FCL073.JPG,1,
clinic,FCL/FCL075.JPG,1,
clinic,FCL/FCL087.JPG,1,
clinic,FCL/FCL089.JPG,1,
clinic,FCL/FCL093.JPG,1,
clinic,FCL/Fcl009.jpg,1,
clinic,FCL/Fcl013.jpg,1,
clinic,FCL/Fcl015.jpg,1,
clinic,FCL/Fcl027.jpg,1,
clinic,FCL/Fcl029.jpg,1,
clinic,FCL/Fcl033.jpg,1,
clinic,FCL/Fcl035.jpg,1,
clinic,FCL/Fcl039.jpg,1,
clinic,FCL/Fcl043.jpg,1,
clinic,FCL/Fcl049.jpg,1,
clinic,FCL/Fcl051.jpg,1,
clinic,FCL/Fcl055.jpg,1,
clinic,FCL/Fcl057.jpg,1,
clinic,FCL/Fcl059.jpg,1,
clinic,FCL/Fcl061.jpg,1,
clinic,FCL/Fcl065.jpg,1,
clinic,FCL/Fcl079.jpg,1,
clinic,FCL/Fcl083.jpg,1,
clinic,FCL/Fcl091.jpg,1,
clinic,FCL/Fcl095.jpg,1,
clinic,FCL/Fcl097.jpg,1,
clinic,FCL/Fcl099.jpg,1,
clinic,FDL/FDL035.JPG,1,
clinic,FDL/FDL055.JPG,1,
clinic,FDL/Fdl001.jpg,1,
clinic,FDL/Fdl013.jpg,1,
clinic,FDL/Fdl015.jpg,1,
clinic,FDL/Fdl019.jpg,1,
clinic,FDL/Fdl021.jpg,1,
clinic,FDL/Fdl025.jpg,1,
clinic,FDL/Fdl027.jpg,1,
clinic,FDL/Fdl029.jpg,1,
clinic,FDL/Fdl031.jpg,1,
clinic,FDL/Fdl051.jpg,1,
clinic,FDL/Fdl053.jpg,1,
clinic,FDL/Fdl057.jpg,1,
clinic,FDL/Fdl059.jpg,1,
clinic,FDL/Fdl061.jpg,1,
clinic,FDL/Fdl067.jpg,1,
clinic,FDL/Fdl069.jpg,1,
clinic,FDL/Fdl072.jpg,1,
clinic,FDL/Fdl073.jpg,1,
clinic,FEL/FEL001.JPG,1,
clinic,FEL/Fel015.jpg,1,
clinic,FEL/Fel017.jpg,1,
clinic,FEL/Fel023.jpg,1,
clinic,FEL/Fel029.jpg,1,
clinic,FEL/Fel033.jpg,1,
clinic,FEL/Fel037.jpg,1,
clinic,FEL/Fel051.jpg,1,
clinic,FEL/Fel063.jpg,1,
clinic,FEL/Fel067.jpg,1,
clinic,FEL/Fel069.jpg,1,
clinic,FEL/Fel071.jpg,1,
clinic,FEL/Fel073.jpg,1,
clinic,FEL/Fel079.jpg,1,
clinic,FEL/Fel081.jpg,1,
clinic,FEL/Fel083.jpg,1,
clinic,FEL/Fel085.jpg,1,
clinic,FEL/Fel087.jpg,1,
clinic,FEL/Fel091.jpg,1,
clinic,FEL/Fel095.jpg,1,
clinic,FEL/Fel097.jpg,1,
clinic,FEL/Fel099.jpg,1,
clinic,FFL/Ffl001.jpg,1,
clinic,FFL/Ffl003.jpg,1,
clinic,FFL/Ffl005.jpg,1,
clinic,FFL/Ffl007.jpg,1,
clinic,FFL/Ffl009.jpg,1,
clinic,FFL/Ffl013.jpg,1,
clinic,FFL/Ffl015.jpg,1,
clinic,FFL/Ffl019.jpg,1,
clinic,FFL/Ffl025.jpg,1,
clinic,FFL/Ffl031.jpg,1,
clinic,FFL/Ffl033.jpg,1,
clinic,FFL/Ffl041.jpg,1,
clinic,FFL/Ffl051.jpg,1,
clinic,FFL/Ffl061.jpg,1,
clinic,FFL/Ffl065.jpg,1,
clinic,FFL/Ffl067.jpg,1,
clinic,FFL/Ffl069.jpg,1,
clinic,FFL/Ffl077.jpg,1,
clinic,FFL/Ffl079.jpg,1,
clinic,FFL/Ffl081.jpg,1,
clinic,FFL/Ffl083.jpg,1,
clinic,FFL/Ffl091.jpg,1,
clinic,FFL/Ffl093.jpg,1,
clinic,FFL/Ffl095.jpg,1,
clinic,FFL/Ffl099.jpg,1,
clinic,Fgl/Fgl001.jpg,1,
clinic,Fgl/Fgl003.jpg,1,
clinic,Fgl/Fgl007.jpg,1,
clinic,Fgl/Fgl009.jpg,1,
clinic,Fgl/Fgl011.jpg,1,
clinic,Fgl/Fgl013.jpg,1,
clinic,Fgl/Fgl017.jpg,1,
clinic,Fgl/Fgl019.jpg,1,
clinic,Fgl/Fgl022.jpg,1,
clinic,Fgl/Fgl025.jpg,1,
clinic,Fgl/Fgl028.jpg,1,
clinic,Fgl/Fgl031.jpg,1,
clinic,Fgl/Fgl032.jpg,1,
clinic,Fgl/Fgl040.jpg,1,
clinic,Fgl/Fgl041.jpg,1,
clinic,Fgl/Fgl043.jpg,1,
clinic,Fgl/Fgl046.jpg,1,
clinic,Fgl/Fgl049.jpg,1,
clinic,Fgl/Fgl050.jpg,1,
clinic,Fgl/Fgl052.jpg,1,
clinic,Fgl/Fgl054.jpg,1,
clinic,Fgl/Fgl056.jpg,1,
clinic,Fgl/Fgl059.jpg,1,
clinic,Fgl/Fgl060.jpg,1,
clinic,Fgl/Fgl062.jpg,1,
clinic,Fgl/Fgl069.jpg,1,
clinic,Fgl/Fgl071.jpg,1,
clinic,Fgl/Fgl073.jpg,1,
clinic,Fgl/Fgl077.jpg,1,
clinic,Fgl/Fgl080.jpg,1,
clinic,Fgl/Fgl081.jpg,1,
clinic,Fgl/Fgl085.jpg,1,
clinic,Fgl/Fgl091.jpg,1,
clinic,Fhl/Fhl002.jpg,1,
clinic,Fhl/Fhl003.jpg,1,
clinic,Fhl/Fhl005.jpg,1,
clinic,Fhl/Fhl007.jpg,1,
clinic,Fhl/Fhl009.jpg,1,
clinic,Fhl/Fhl012.jpg,1,
clinic,Fhl/Fhl013.jpg,1,
clinic,Fhl/Fhl015.jpg,1,
clinic,Fhl/Fhl018.jpg,1,
clinic,Fhl/Fhl021.jpg,1,
clinic,Fhl/Fhl027.jpg,1,
clinic,Fhl/Fhl029.jpg,1,
clinic,Fhl/Fhl031.jpg,1,
clinic,Fhl/Fhl033.jpg,1,
clinic,Fhl/Fhl037.jpg,1,
clinic,Fhl/Fhl039.jpg,1,
clinic,Fhl/Fhl041.jpg,1,
clinic,Fhl/Fhl043.jpg,1,
clinic,Fhl/Fhl045.jpg,1,
clinic,Fhl/Fhl047.jpg,1,
clinic,Fhl/Fhl049.jpg,1,
clinic,Fhl/Fhl051.jpg,1,
clinic,Fhl/Fhl057.jpg,1,
clinic,Fhl/Fhl059.jpg,1,
clinic,Fhl/Fhl063.jpg,1,
clinic,Fhl/Fhl065.jpg,1,
clinic,Fhl/Fhl069.jpg,1,
clinic,Fhl/Fhl071.jpg,1,
clinic,Fhl/Fhl073.jpg,1,
clinic,Fhl/Fhl075.jpg,1,
clinic,Fhl/Fhl077.jpg,1,
clinic,Fhl/Fhl079.jpg,1,
clinic,Fhl/Fhl081.jpg,1,
clinic,Fhl/Fhl083.jpg,1,
clinic,Fhl/Fhl085.jpg,1,
clinic,Fhl/Fhl087.jpg,1,
clinic,Fhl/Fhl089.jpg,1,
clinic,Fhl/Fhl091.jpg,1,
clinic,Fhl/Fhl093.jpg,1,
clinic,Fhl/Fhl095.jpg,1,
clinic,Fhl/Fhl097.jpg,1,
clinic,Fhl/Fhl099.jpg,1,
clinic,Fil/Fil003.jpg,1,
clinic,Fil/Fil005.jpg,1,
clinic,Fil/Fil007.jpg,1,
clinic,Fil/Fil009.jpg,1,
clinic,Fil/Fil031.jpg,1,
clinic,Fil/Fil039.jpg,1,
clinic,Fil/Fil051.jpg,1,
clinic,Fil/Fil061.jpg,1,
clinic,Fil/Fil063.jpg,1,
clinic,Fil/Fil069.jpg,1,
clinic,Fil/Fil079.jpg,1,
clinic,Fil/Fil081.jpg,1,
clinic,Fil/Fil087.jpg,1,
clinic,Fil/Fil093.jpg,1,
clinic,Fll/Fll018.jpg,1,
clinic,Fll/Fll020.jpg,1,
clinic,Fll/Fll022.jpg,1,
clinic,Fll/Fll026.jpg,1,
clinic,Fll/Fll034.jpg,1,
clinic,Fll/Fll036.jpg,1,
clinic,Fll/Fll038.jpg,1,
clinic,Fll/Fll040.jpg,1,
clinic,Fll/Fll042.jpg,1,
clinic,Fll/Fll044.jpg,1,
clinic,Fll/Fll046.jpg,1,
clinic,Fll/Fll064.jpg,1,
clinic,Fll/Fll068.jpg,1,
clinic,Fll/Fll070.jpg,1,
clinic,Fll/Fll076.jpg,1,
clinic,Fll/Fll082.jpg,1,
clinic,Fll/Fll084.jpg,1,
clinic,Fll/Fll086.jpg,1,
clinic,Fll/Fll088.jpg,1,
clinic,Fll/Fll090.jpg,1,
clinic,Fll/Fll096.jpg,1,
clinic,Fll/Fll103.jpg,1,
clinic,Fll/Fll107.jpg,1,
clinic,Fll/Fll115.jpg,1,
clinic,Fll/Fll117.jpg,1,
clinic,Fll/Fll121.jpg,1,
clinic,Fll/Fll125.jpg,1,
clinic,Fll/Fll127.jpg,1,
clinic,Fll/Fll129.jpg,1,
clinic,Fll/Fll131.jpg,1,
clinic,Fll/Fll135.jpg,1,
clinic,Fll/Fll141.jpg,1,
clinic,Fml/Fml009.jpg,1,
clinic,Fml/Fml019.jpg,1,
clinic,Fml/Fml025.jpg,1,
clinic,Gal/Gal005.jpg,1,
clinic,Gal/Gal007.jpg,1,
clinic,Gal/Gal009.jpg,1,
clinic,Gal/Gal015.jpg,1,
clinic,Gal/Gal024.jpg,1,
clinic,Gal/Gal032.jpg,1,
clinic,Gal/Gal038.jpg,1,
clinic,Gal/Gal042.jpg,1,
clinic,Gal/Gal044.jpg,1,
clinic,Gal/Gal046.jpg,1,
clinic,Gal/Gal048.jpg,1,
clinic,Gal/Gal057.jpg,1,
clinic,Gal/Gal061.jpg,1,
clinic,Gal/Gal097.jpg,1,
clinic,Gal/Gal107.jpg,1,
clinic,Gal/Gal112.jpg,1,
clinic,Gal/Gal129.jpg,1,
clinic,Gal/Gal133.jpg,1,
clinic,Gal/Gal145.jpg,1,
clinic,Gal/Gal151.jpg,1,
clinic,Gal/Gal168.jpg,1,
clinic,Gal/Gal170.jpg,1,
clinic,Gal/Gal172.jpg,1,
clinic,Gal/Gal184.jpg,1,
clinic,Gal/Gal190.jpg,1,
clinic,Gal/Gal208.jpg,1,
clinic,Gal/Gal210.jpg,1,
clinic,Gal/Gal215.jpg,1,
clinic,Gal/Gal217.jpg,1,
clinic,Gal/Gal219.jpg,1,
clinic,Gal/Gal221.jpg,1,
clinic,Gal/Gal225.jpg,1,
clinic,Gal/Gal229.jpg,1,
clinic,Gal/Gal231.jpg,1,
clinic,Gal/Gal237.jpg,1,
clinic,Gal/Gal239.jpg,1,
clinic,Gal/Gal256.jpg,1,
clinic,Gal/Gal261.jpg,1,
clinic,Gbl/Gbl006.jpg,1,
clinic,Gbl/Gbl013.jpg,1,
clinic,Gcl/Gcl001.jpg,1,
clinic,Gcl/Gcl038.jpg,1,
clinic,Gcl/Gcl051.jpg,1,
clinic,Gcl/Gcl057.jpg,1,
clinic,Gcl/Gcl072.jpg,1,
clinic,Gcl/Gcl093.jpg,1,
clinic,Gdl/Gdl011.jpg,1,
clinic,Gdl/Gdl013.jpg,1,
clinic,Gdl/Gdl019.jpg,1,
clinic,Gdl/Gdl022.jpg,1,
clinic,Gdl/Gdl024.jpg,1,
clinic,Gdl/Gdl033.jpg,1,
clinic,Gdl/Gdl035.jpg,1,
clinic,Gdl/Gdl088.jpg,1,
clinic,Gdl/Gdl099.jpg,1,
clinic,Ggl/Ggl001.jpg,1,
clinic,Ggl/Ggl003.jpg,1,
clinic,Ggl/Ggl005.jpg,1,
clinic,Ggl/Ggl007.jpg,1,
clinic,Ggl/Ggl009.jpg,1,
clinic,Ggl/Ggl011.jpg,1,
clinic,Ggl/Ggl013.jpg,1,
clinic,Ggl/Ggl015.jpg,1,
clinic,Ggl/Ggl017.jpg,1,
clinic,Ggl/Ggl019.jpg,1,
clinic,Ggl/Ggl021.jpg,1,
clinic,Ggl/Ggl023.jpg,1,
clinic,Ggl/Ggl025.jpg,1,
clinic,Ggl/Ggl027.jpg,1,
clinic,Ggl/Ggl029.jpg,1,
clinic,Ggl/Ggl031.jpg,1,
clinic,Ggl/Ggl033.jpg,1,
clinic,Ggl/Ggl035.jpg,1,
clinic,Ggl/Ggl039.jpg,1,
clinic,Ggl/Ggl041.jpg,1,
clinic,Ggl/Ggl043.jpg,1,
clinic,Ggl/Ggl045.jpg,1,
clinic,Ggl/Ggl047.jpg,1,
clinic,Ggl/Ggl049.jpg,1,
clinic,Ggl/Ggl051.jpg,1,
clinic,Ggl/Ggl053.jpg,1,
clinic,Ggl/Ggl055.jpg,1,
clinic,Ggl/Ggl057.jpg,1,
clinic,Ggl/Ggl059.jpg,1,
clinic,Ggl/Ggl061.jpg,1,
clinic,Ggl/Ggl065.jpg,1,
clinic,Ggl/Ggl067.jpg,1,
clinic,Ggl/Ggl069.jpg,1,
clinic,Ggl/Ggl071.jpg,1,
clinic,Ggl/Ggl073.jpg,1,
clinic,Ggl/Ggl075.jpg,1,
clinic,Ggl/Ggl077.jpg,1,
clinic,Ggl/Ggl081.jpg,1,
clinic,Ggl/Ggl083.jpg,1,
clinic,Ggl/Ggl085.jpg,1,
clinic,Ggl/Ggl087.jpg,1,
clinic,Ggl/Ggl089.jpg,1,
clinic,Gzl/gzl01.jpg,1,
clinic,Gzl/gzl03.jpg,1,
clinic,Gzl/gzl05.jpg,1,
clinic,Gzl/gzl07.jpg,1,
clinic,Gzl/gzl09.jpg,1,
clinic,Gzl/gzl11.jpg,1,
clinic,Gzl/gzl13.jpg,1,
clinic,Gzl/gzl15.jpg,1,
clinic,Gzl/gzl17.jpg,1,
clinic,Gzl/gzl19.jpg,1,
clinic,Gzl/gzl21.jpg,1,
clinic,Gzl/gzl23.jpg,1,
clinic,Gzl/gzl25.jpg,1,
clinic,Gzl/gzl27.jpg,1,
clinic,Gzl/gzl29.jpg,1,
clinic,Gzl/gzl31.jpg,1,
clinic,Gzl/gzl33.jpg,1,
clinic,Gzl/gzl35.jpg,1,
clinic,Gzl/gzl37.jpg,1,
clinic,Gzl/gzl41.jpg,1,
clinic,Gzl/gzl45.jpg,1,
clinic,Gzl/gzl47.jpg,1,
clinic,Gzl/gzl49.jpg,1,
clinic,Gzl/gzl51.jpg,1,
clinic,Gzl/gzl53.jpg,1,
clinic,Gzl/gzl55.jpg,1,
clinic,Gzl/gzl57.jpg,1,
clinic,Gzl/gzl59.jpg,1,
clinic,Gzl/gzl61.jpg,1,
clinic,Gzl/gzl63.jpg,1,
clinic,Gzl/gzl65.jpg,1,
clinic,Gzl/gzl67.jpg,1,
clinic,Gzl/gzl69.jpg,1,
clinic,Gzl/gzl71.jpg,1,
clinic,Gzl/gzl73.jpg,1,
clinic,Gzl/gzl75.jpg,1,
clinic,Gzl/gzl77.jpg,1,
clinic,Gzl/gzl79.jpg,1,
clinic,Gzl/gzl81.jpg,1,
clinic,Gzl/gzl83.jpg,1,
clinic,Gzl/gzl85.jpg,1,
clinic,Gzl/gzl87.jpg,1,
clinic,NAL/NAL085.JPG,1,
clinic,NAL/Nal003.jpg,1,
clinic,NAL/Nal007.jpg,1,
clinic,NAL/Nal009.jpg,1,
clinic,NAL/Nal017.jpg,1,
clinic,NAL/Nal019.jpg,1,
clinic,NAL/Nal021.jpg,1,
clinic,NAL/Nal026.jpg,1,
clinic,NAL/Nal034.jpg,1,
clinic,NAL/Nal036.jpg,1,
clinic,NAL/Nal039.jpg,1,
clinic,NAL/Nal045.jpg,1,
clinic,NAL/Nal046.jpg,1,
clinic,NAL/Nal050.jpg,1,
clinic,NAL/Nal051.jpg,1,
clinic,NAL/Nal056.jpg,1,
clinic,NAL/Nal060.jpg,1,
clinic,NAL/Nal065.jpg,1,
clinic,NAL/Nal067.jpg,1,
clinic,NAL/Nal068.jpg,1,
clinic,NAL/Nal074.jpg,1,
clinic,NAL/Nal076.jpg,1,
clinic,NAL/Nal078.jpg,1,
clinic,NAL/Nal079.jpg,1,
clinic,NAL/Nal081.jpg,1,
clinic,NAL/Nal083.jpg,1,
clinic,NAL/Nal087.jpg,1,
clinic,NAL/Nal089.jpg,1,
clinic,NAL/Nal092.jpg,1,
clinic,NAL/Nal096.jpg,1,
clinic,NAL/Nal100.jpg,1,
clinic,NAL/nal097bis.jpg,1,
clinic,NBL/NBL021.JPG,1,
clinic,NBL/NBL041.JPG,1,
clinic,NBL/NBL043.JPG,1,
clinic,NBL/NBL047.JPG,1,
clinic,NBL/NBL049.JPG,1,
clinic,NBL/Nbl002.jpg,1,
clinic,NBL/Nbl003.jpg,1,
clinic,NBL/Nbl005.jpg,1,
clinic,NBL/Nbl008.jpg,1,
clinic,NBL/Nbl009.jpg,1,
clinic,NBL/Nbl012.jpg,1,
clinic,NBL/Nbl014.jpg,1,
clinic,NBL/Nbl018.jpg,1,
clinic,NBL/Nbl023.jpg,1,
clinic,NBL/Nbl026.jpg,1,
clinic,NBL/Nbl027.jpg,1,
clinic,NBL/Nbl029.jpg,1,
clinic,NBL/Nbl032.jpg,1,
clinic,NBL/Nbl033.jpg,1,
clinic,NBL/Nbl035.jpg,1,
clinic,NBL/Nbl039.jpg,1,
clinic,NBL/Nbl042.jpg,1,
clinic,NBL/Nbl045.jpg,1,
clinic,NBL/Nbl055.jpg,1,
clinic,NBL/Nbl058.jpg,1,
clinic,NBL/Nbl061.jpg,1,
clinic,NBL/Nbl062.jpg,1,
clinic,NBL/Nbl066.jpg,1,
clinic,NBL/Nbl073.jpg,1,
clinic,NBL/Nbl075.jpg,1,
clinic,NBL/Nbl079.jpg,1,
clinic,NBL/Nbl082.jpg,1,
clinic,NBL/Nbl085.jpg,1,
clinic,NBL/Nbl087.jpg,1,
clinic,NBL/Nbl096.jpg,1,
clinic,NBL/Nbl097.jpg,1,
clinic,NBL/Nbl099.jpg,1,
clinic,NCL/NCL070.JPG,1,
clinic,NCL/NCL077.JPG,1,
clinic,NCL/Ncl003.jpg,1,
clinic,NCL/Ncl005.jpg,1,
clinic,NCL/Ncl007.jpg,1,
clinic,NCL/Ncl009.jpg,1,
clinic,NCL/Ncl011.jpg,1,
clinic,NCL/Ncl013.jpg,1,
clinic,NCL/Ncl019.jpg,1,
clinic,NCL/Ncl021.jpg,1,
clinic,NCL/Ncl026.jpg,1,
clinic,NCL/Ncl031.jpg,1,
clinic,NCL/Ncl033.jpg,1,
clinic,NCL/Ncl036.jpg,1,
clinic,NCL/Ncl043.jpg,1,
clinic,NCL/Ncl047.jpg,1,
clinic,NCL/Ncl049.jpg,1,
clinic,NCL/Ncl052.jpg,1,
clinic,NCL/Ncl054.jpg,1,
clinic,NCL/Ncl055.jpg,1,
clinic,NCL/Ncl062.jpg,1,
clinic,NCL/Ncl065.jpg,1,
clinic,NCL/Ncl072.jpg,1,
clinic,NCL/Ncl075.jpg,1,
clinic,NCL/Ncl080.jpg,1,
clinic,NCL/Ncl084.jpg,1,
clinic,NCL/Ncl086.jpg,1,
clinic,NCL/Ncl094.jpg,1,
clinic,NCL/Ncl096.jpg,1,
clinic,NCL/Ncl099.jpg,1,
clinic,NDL/NDL034.JPG,1,
clinic,NDL/NDL049.JPG,1,
clinic,NDL/NDL053.JPG,1,
clinic,NDL/NDL062.JPG,1,
clinic,NDL/NDL064.JPG,1,
clinic,NDL/Ndl006.jpg,1,
clinic,NDL/Ndl010.jpg,1,
clinic,NDL/Ndl011.jpg,1,
clinic,NDL/Ndl017.jpg,1,
clinic,NDL/Ndl020.jpg,1,
clinic,NDL/Ndl023.jpg,1,
clinic,NDL/Ndl024.jpg,1,
clinic,NDL/Ndl026.jpg,1,
clinic,NDL/Ndl029.jpg,1,
clinic,NDL/Ndl030.jpg,1,
clinic,NDL/Ndl032.jpg,1,
clinic,NDL/Ndl036.jpg,1,
clinic,NDL/Ndl038.jpg,1,
clinic,NDL/Ndl041.jpg,1,
clinic,NDL/Ndl045.jpg,1,
clinic,NDL/Ndl051.jpg,1,
clinic,NDL/Ndl055.jpg,1,
clinic,NDL/Ndl057.jpg,1,
clinic,NDL/Ndl059.jpg,1,
clinic,NDL/Ndl067.jpg,1,
clinic,NDL/Ndl070.jpg,1,
clinic,NDL/Ndl072.jpg,1,
clinic,NDL/Ndl073.jpg,1,
clinic,NDL/Ndl076.jpg,1,
clinic,NDL/Ndl080.jpg,1,
clinic,NDL/Ndl082.jpg,1,
clinic,NDL/Ndl084.jpg,1,
clinic,NDL/Ndl088.jpg,1,
clinic,NDL/Ndl090.jpg,1,
clinic,NDL/Ndl095.jpg,1,
clinic,NDL/Ndl099.jpg,1,
clinic,NDL/ndl014.jpg,1,
clinic,NDL/ndl085bis.jpg,1,
clinic,NEL/NEL009.JPG,1,
clinic,NEL/NEL011.JPG,1,
clinic,NEL/NEL022.JPG,1,
clinic,NEL/NEL025.JPG,1,
clinic,NEL/NEL027.JPG,1,
clinic,NEL/NEL034.JPG,1,
clinic,NEL/NEL036.JPG,1,
clinic,NEL/NEL088.JPG,1,
clinic,NEL/NEL090.JPG,1,
clinic,NEL/NEL093.JPG,1,
clinic,NEL/NEL096.JPG,1,
clinic,NEL/NEL099.JPG,1,
clinic,NEL/Nel006.jpg,1,
clinic,NEL/Nel013.jpg,1,
clinic,NEL/Nel024.jpg,1,
clinic,NEL/Nel032.jpg,1,
clinic,NEL/Nel038.jpg,1,
clinic,NEL/Nel040.jpg,1,
clinic,NEL/Nel043.jpg,1,
clinic,NEL/Nel050.jpg,1,
clinic,NEL/Nel051.jpg,1,
clinic,NEL/Nel054.jpg,1,
clinic,NEL/Nel057.jpg,1,
clinic,NEL/Nel058.jpg,1,
clinic,NEL/Nel060.jpg,1,
clinic,NEL/Nel063.jpg,1,
clinic,NEL/Nel065.jpg,1,
clinic,NEL/Nel067.jpg,1,
clinic,NEL/Nel069.jpg,1,
clinic,NEL/Nel070.jpg,1,
clinic,NEL/Nel072.jpg,1,
clinic,NEL/Nel074.jpg,1,
clinic,NEL/Nel079.jpg,1,
clinic,NEL/Nel080.jpg,1,
clinic,NEL/Nel084.jpg,1,
clinic,NEL/Nel086.jpg,1,
clinic,NEL/Nel094.jpg,1,
clinic,NEL/Nel101.jpg,1,
clinic,NFL/NFL013.JPG,1,
clinic,NFL/NFL023.JPG,1,
clinic,NFL/NFL051.JPG,1,
clinic,NFL/Nfl003.jpg,1,
clinic,NFL/Nfl005.jpg,1,
clinic,NFL/Nfl007.jpg,1,
clinic,NFL/Nfl009.jpg,1,
clinic,NFL/Nfl011.jpg,1,
clinic,NFL/Nfl015.jpg,1,
clinic,NFL/Nfl017.jpg,1,
clinic,NFL/Nfl019.jpg,1,
clinic,NFL/Nfl021.jpg,1,
clinic,NFL/Nfl025.jpg,1,
clinic,NFL/Nfl027.jpg,1,
clinic,NFL/Nfl031.jpg,1,
clinic,NFL/Nfl033.jpg,1,
clinic,NFL/Nfl035.jpg,1,
clinic,NFL/Nfl037.jpg,1,
clinic,NFL/Nfl039.jpg,1,
clinic,NFL/Nfl041.jpg,1,
clinic,NFL/Nfl043.jpg,1,
clinic,NFL/Nfl045.jpg,1,
clinic,NFL/Nfl047.jpg,1,
clinic,NFL/Nfl049.jpg,1,
clinic,NFL/Nfl053.jpg,1,
clinic,NFL/Nfl062.jpg,1,
clinic,NFL/Nfl067.jpg,1,
clinic,NFL/Nfl069.jpg,1,
clinic,NFL/Nfl071.jpg,1,
clinic,NFL/Nfl073.jpg,1,
clinic,NGL/NGL003.JPG,1,
clinic,NGL/NGL005.JPG,1,
clinic,NGL/NGL009.JPG,1,
clinic,NGL/NGL014.JPG,1,
clinic,NGL/NGL026.JPG,1,
clinic,NGL/NGL046.JPG,1,
clinic,NGL/NGL048.JPG,1,
clinic,NGL/Ngl001.jpg,1,
clinic,NGL/Ngl007.jpg,1,
clinic,NGL/Ngl012.jpg,1,
clinic,NGL/Ngl016.jpg,1,
clinic,NGL/Ngl018.jpg,1,
clinic,NGL/Ngl020.jpg,1,
clinic,NGL/Ngl022.jpg,1,
clinic,NGL/Ngl024.jpg,1,
clinic,NGL/Ngl028.jpg,1,
clinic,NGL/Ngl030.jpg,1,
clinic,NGL/Ngl032.jpg,1,
clinic,NGL/Ngl036.jpg,1,
clinic,NGL/Ngl038.jpg,1,
clinic,NGL/Ngl040.jpg,1,
clinic,NGL/Ngl042.jpg,1,
clinic,NGL/Ngl052.jpg,1,
clinic,NGL/Ngl054.jpg,1,
clinic,NGL/Ngl056.jpg,1,
clinic,NGL/Ngl059.jpg,1,
clinic,NGL/Ngl061.jpg,1,
clinic,NGL/Ngl063.jpg,1,
clinic,NGL/Ngl065.jpg,1,
clinic,NGL/Ngl067.jpg,1,
clinic,NGL/Ngl071.jpg,1,
clinic,NGL/Ngl073.jpg,1,
clinic,NGL/Ngl075.jpg,1,
clinic,NGL/Ngl077.jpg,1,
clinic,NGL/Ngl081.jpg,1,
clinic,NGL/Ngl083.jpg,1,
clinic,NGL/Ngl085.jpg,1,
clinic,NGL/Ngl087.jpg,1,
clinic,NGL/Ngl089.jpg,1,
clinic,NGL/Ngl091.jpg,1,
clinic,NGL/Ngl093.jpg,1,
